Description,Brand,Price,Img url,Country
Bekhero Apple Juice - 200ml,Bekhero,4.05 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h3f/h4b/14584245747742/488102_main.jpg_200Wx200H,Egypt
Juhayna Pure Orange And Carrot Juice - 235 ml,Juhayna,11.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h00/h4a/26753165000734/445694_main.jpg_200Wx200H,Egypt
Lamar Pineapple Drink - 1 Liter,Lamar,21.00 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he9/h98/35096195137566/200Wx200H_540009_main.jpg,Egypt
Juhayna Pure Orange Juice - 235 ml,Juhayna,11.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hdc/h7f/26753207762974/450352_main.jpg_200Wx200H,Egypt
Lamar Pineapple Juice 100% - 200 ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h80/hf6/35096191827998/200Wx200H_454054_main.jpg,Egypt
Domty Blends Kiwi Lemon Mint Juice - 235ml,Domty,6.90 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hc8/hf6/15474438307870/535110_main.jpg_200Wx200H,Egypt
Lamar Guava Juice - 1 Liter,Lamar,37.70 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h24/h75/17582908473374/574961_main.jpg_200Wx200H,Egypt
Domty Blends Mango Guava Premium Drink - 235ml,Domty,6.90 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h7b/hc0/14661142216734/535109_main.jpg_200Wx200H,Egypt
Juhayna Classic Mandarin Juice - 1 Liter,Juhayna,24.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h34/hd6/26753219919902/455511_main.jpg_200Wx200H,Egypt
Lamar Lemon Mint Drink - 1 Liter,Lamar,21.00 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h03/hff/35096191500318/200Wx200H_452604_main.jpg,Egypt
Lamar Orange Drink - 1 Liter,Lamar,21.00 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h35/h34/35096193302558/200Wx200H_501868_main.jpg,Egypt
Juhayna Classic Apple And Pear Juice - 1 Liter,Juhayna,24.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/ha3/h8c/26774752231454/458362_main.jpg_200Wx200H,Egypt
Isis Natural Water - 1.5 Liter,Isis,5.05 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he6/h11/48755756171294/200Wx200H_450018_main.jpg,Egypt
Lamar Orange Juice 100% - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h57/hf2/35096191991838/200Wx200H_393672_main.jpg,Egypt
Domty Banana&amp;Strawberry Juice - 235 ml,Domty,6.90 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he1/hc6/14661142052894/535108_main.jpg_200Wx200H,Egypt
Bekhero Cocktail Juice - 200ml,Bekhero,4.05 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h32/h5f/14584245190686/488103_main.jpg_200Wx200H,Egypt
Juhayna Classic Red Grapes Juice - 1 Liter,Juhayna,24.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h28/ha3/26753161035806/142134_main.jpg_200Wx200H,Egypt
Isis Natural Drinking Water - 600 ml,Isis,3.20 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h1a/hc4/48755759611934/200Wx200H_450020_main.jpg,Egypt
Bekhero Guava Juice - 200ml,Bekhero,4.05 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h05/hae/14584244961310/488105_main.jpg_200Wx200H,Egypt
Juhayna Pure Guava Juice - 235 ml,Juhayna,11.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h56/hb7/26753166114846/445697_main.jpg_200Wx200H,Egypt
Lamar Guava Juice 100% - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h8e/h0b/17582909456414/574962_main.jpg_200Wx200H,Egypt
Juhayna Pure Red Grapes Juice - 235 ml,Juhayna,11.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h28/h3f/26753203044382/445698_main.jpg_200Wx200H,Egypt
Lamar Cranberry Juice - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h26/hec/14539697520670/526840_main.jpg_200Wx200H,Egypt
Lamar Pomegranate Juice 100% - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hdf/h9d/35096192319518/200Wx200H_436160_main.jpg,Egypt
Lamar Red Grape Juice 100% - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hc0/h88/35096192974878/200Wx200H_436159_main.jpg,Egypt
Juhayna Pure Tomato Juice - 1 Liter,Juhayna,42.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h58/h24/26753216446494/48365_main.jpg_200Wx200H,Egypt
Juhayna Pure Pomegranate Juice - 235 ml,Juhayna,11.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h0b/hfe/26753201668126/460449_main.jpg_200Wx200H,Egypt
Domty Pineapple Juice - 1 Liter,Domty,17.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h36/hea/14539601117214/396558_main.jpg_200Wx200H,Egypt
Lamar Tomato Juice 100% - 1Liter,Lamar,37.70 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h0e/h2d/35096193531934/200Wx200H_513372_main.jpg,Egypt
Domty Guava Juice - 1 Liter,Domty,18.75 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h28/hbd/14539600625694/396550_main.jpg_200Wx200H,Egypt
Domty Blends Mango Guava - 1 Liter,Domty,17.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hf1/hf9/12844312625182/537135_main.jpg_200Wx200H,Egypt
Vitrac Almond Syrup - 650 ml,Vitrac,61.75 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he0/h9d/31821587382302/3895_main.jpg_200Wx200H,Egypt
Domty Orange Juice - 1 Liter,Domty,17.95 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h3e/hc1/14539600789534/396554_main.jpg_200Wx200H,Egypt
Fruty Tangerine Powder Drink - 750 Gram,Fruity,64.25 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h14/h41/14584682086430/486119_main.jpg_200Wx200H,Egypt
Mitra Free Go Basil Seed Juice with Red Grapes - 290ml,Free Go,26.50 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/heb/h69/14729901670430/494739_main.jpg_200Wx200H,Egypt
Juhayna Classic Mandarin Juice - 235 ml,Juhayna,9.50 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h62/he1/26753167097886/455509_main.jpg_200Wx200H,Egypt
Bekheiro Cocktail Flavour Juice - 1 Liter,Bekhero,19.40 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hd9/h82/14539683921950/507780_main.jpg_200Wx200H,Egypt
Lamar Tomato Juice 100% - 200ml,Lamar,8.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h88/h3c/35096194514974/200Wx200H_526841_main.jpg,Egypt
Fruty Lemon &amp; Mint Powder Juice - 12gm,Fruity,2.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h28/h5f/28237510770718/524654_main.jpg_200Wx200H,Egypt
SAN BENEDETTO SPARKLING WATER 500M,San benedetto,23.75 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hf2/h48/28490859053086/583931_main.jpg_200Wx200H,Egypt
Fruty Mango Powder Drink - 12 grams - 20 Pieces,Fruity,46.00 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h34/hf3/14539799887902/234165_main.jpg_200Wx200H,Egypt
Fruty Tangerine Powder Drink - 12 Gram - 20 Pieces,Fruity,46.00 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h69/hf2/16764525576222/232053_main.jpg_200Wx200H,Egypt
Fruty Instant Powder Drink Apple - 12 grams,Fruity,2.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h9b/hce/14539684085790/382819_main.jpg_200Wx200H,Egypt
Frooti Cocktail Juice - 1 Liter,Frooti,26.55 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h9b/hdb/10068318126110/474766_main.jpg_200Wx200H,Egypt
Fruty Tangerine Powder Drink - 12 gram,Fruity,2.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h00/h8f/14240511229982/382817_main.jpg_200Wx200H,Egypt
Free Go Basil Seeds - Coconut - 290 Ml,Free Go,26.50 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h98/h09/44451568582686/200Wx200H_594592_main.jpg,Egypt
Fruty Mango Flavoured Powder Drink - 12 grams,Fruity,2.30 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h02/hd5/14539684249630/406023_main.jpg_200Wx200H,Egypt
Pearl Natural Water - 415ml,Pearl,22.60 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h3a/hba/44985821003806/200Wx200H_599838_main.jpg,Egypt
Mitra Free Go Basil Seed Juice with Mango - 290ml,Free Go,26.50 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h19/h38/14966351953950/494741_main.jpg_200Wx200H,Egypt
Free Go Basil Seed - Kiwi Flavor - 290ml,Free Go,26.50 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h54/ha1/49111970316318/200Wx200H_594590_main.jpg,Egypt
Fruty Powder Mango Drink - 25 Gram,Fruity,7.10 EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hc2/h99/14584871485470/534755_main.jpg_200Wx200H,Egypt
